sample_id,crop_path,transcription,plate_type,split,source_image,notes
ocr_000111,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000111.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-8212_jpg.rf.1656e9beb7d43902b443b60035030e36.jpg,auto-generated crop — add transcription
ocr_000112,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000112.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-9593_jpg.rf.bce6c93b438829e3c992b98acc9c97db.jpg,auto-generated crop — add transcription
ocr_000113,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000113.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AR-6315_jpg.rf.1a3e31b4e982d5e8defc6276248a90f6.jpg,auto-generated crop — add transcription
ocr_000114,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000114.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AR-7376_jpg.rf.4eb2647af1acfe782abb1090670362a2.jpg,auto-generated crop — add transcription
ocr_000115,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000115.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AR-8181_jpg.rf.6611f76af008b7c17c0e5e2f9645c63c.jpg,auto-generated crop — add transcription
ocr_000116,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000116.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-0619_jpg.rf.fb8ad929521bcb3739c314fdff3b6fe9.jpg,auto-generated crop — add transcription
ocr_000117,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000117.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-0897_jpg.rf.e16de5cfd53fa3509539eb32b62c04d6.jpg,auto-generated crop — add transcription
ocr_000118,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000118.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-1683_jpg.rf.3e6b4188f7010c6479c6f1985cc38a38.jpg,auto-generated crop — add transcription
ocr_000119,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000119.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-2045_jpg.rf.9a142e8988776e30a8d6e6919dfdb02c.jpg,auto-generated crop — add transcription
ocr_000120,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000120.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-6679_jpg.rf.a176e6e2296849fa6c478f72807c6c75.jpg,auto-generated crop — add transcription
ocr_000121,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000121.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-1019_jpg.rf.e248c81be33add70291dd45659af1448.jpg,auto-generated crop — add transcription
ocr_000122,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000122.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-4488_jpg.rf.e3bd11ec4a40c45a65b300990d9fb22a.jpg,auto-generated crop — add transcription
ocr_000123,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000123.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-4740_jpg.rf.c71273e7e47659596aae01e1a3f1ac27.jpg,auto-generated crop — add transcription
ocr_000124,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000124.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-6106_jpg.rf.371588991402eacb391d0aee31c93ac7.jpg,auto-generated crop — add transcription
ocr_000125,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000125.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-0276_jpg.rf.c7e00c16b62d93f456c495bf2c94e6b5.jpg,auto-generated crop — add transcription
ocr_000126,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000126.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-2270_jpg.rf.6724a2dc5432c07a2ffa81952eb8bb93.jpg,auto-generated crop — add transcription
ocr_000127,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000127.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-3110_jpg.rf.36a7bd936176f4141fe0c38f95f29674.jpg,auto-generated crop — add transcription
ocr_000128,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000128.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-5496_jpg.rf.6d0ee3d830aa06931f02df14cab55261.jpg,auto-generated crop — add transcription
ocr_000129,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000129.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-7666_jpg.rf.138fa3797117cec2d45e93a385fa4a6e.jpg,auto-generated crop — add transcription
ocr_000130,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000130.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-9435_jpg.rf.8af809babd8357e735bb034f8e2b738b.jpg,auto-generated crop — add transcription
ocr_000131,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000131.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-2798_jpg.rf.293c34add236b1821e92602419c1bab9.jpg,auto-generated crop — add transcription
ocr_000132,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000132.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-8225_jpg.rf.9227251c9ba2213e6390302890209ba6.jpg,auto-generated crop — add transcription
ocr_000133,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000133.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-8755_jpg.rf.a1fee762747b1c6f471ce2e69f37cea6.jpg,auto-generated crop — add transcription
ocr_000134,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000134.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-9583_jpg.rf.c2885d80b2017897a19b89907df799d1.jpg,auto-generated crop — add transcription
ocr_000135,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000135.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-2112_jpg.rf.c0257a165b5fb09d350af67568154936.jpg,auto-generated crop — add transcription
ocr_000136,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000136.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-4969_jpg.rf.3a71ece70b5ca2248385d878182af1a3.jpg,auto-generated crop — add transcription
ocr_000137,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000137.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-5473_jpg.rf.c0d0f1a3e216521df7b2a61be46b9395.jpg,auto-generated crop — add transcription
ocr_000138,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000138.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-6066_jpg.rf.17040be888035fe47b0db5aefb9ac691.jpg,auto-generated crop — add transcription
ocr_000139,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000139.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-6662_jpg.rf.a28f030ed63c0f824378216b35edc8e2.jpg,auto-generated crop — add transcription
ocr_000140,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000140.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-7804_jpg.rf.3e25418bbb5c028cc676beaf9985e095.jpg,auto-generated crop — add transcription
ocr_000141,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000141.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AY-0371_jpg.rf.59bc4151e21566d68289b0d9e48ee981.jpg,auto-generated crop — add transcription
ocr_000142,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000142.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AY-7248_jpg.rf.14c162cc1caed6038c1834e8d009503c.jpg,auto-generated crop — add transcription
ocr_000143,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000143.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AZ-0262_jpg.rf.c4ec2ddf33608641201164524e546dd6.jpg,auto-generated crop — add transcription
ocr_000144,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000144.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AZ-2327_jpg.rf.dcf7b6d89fd65654495f8f444e04e1fe.jpg,auto-generated crop — add transcription
ocr_000145,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000145.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AZ-2791_jpg.rf.2c52bf9fc58ce90fc83d6f62eb733d00.jpg,auto-generated crop — add transcription
ocr_000146,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000146.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BA-0774_jpg.rf.4f7534eea6f6e9acd76894dc530baca7.jpg,auto-generated crop — add transcription
ocr_000147,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000147.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BA-1758_jpg.rf.6f255a84fdf82e158dcb7eaa289b8367.jpg,auto-generated crop — add transcription
ocr_000148,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000148.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BA-2882_jpg.rf.7d497de0dc605c0302dae3c14cffafcd.jpg,auto-generated crop — add transcription
ocr_000149,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000149.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BA-5883_jpg.rf.f6908717d609e964410aeb60b5d093f7.jpg,auto-generated crop — add transcription
ocr_000150,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000150.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BA-6871_jpg.rf.7ca3a529740c33d3920c092c385fe38b.jpg,auto-generated crop — add transcription
ocr_000151,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000151.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BB-0486_jpg.rf.0e4be011d8abbae6880e845ccf50c51b.jpg,auto-generated crop — add transcription
ocr_000152,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000152.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BB-3751_jpg.rf.ff4b1bdcad15f8d0ebefbc8050971c52.jpg,auto-generated crop — add transcription
ocr_000153,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000153.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BB-5712_jpg.rf.55b7a1b732ab2be0d4aae31b9bce68ad.jpg,auto-generated crop — add transcription
ocr_000154,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000154.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BB-8891_jpg.rf.8d140c9c6d12a83ffecef30dc57b6ef1.jpg,auto-generated crop — add transcription
ocr_000155,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000155.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-2176_jpg.rf.04ba991451f575d202429b241e129e4f.jpg,auto-generated crop — add transcription
ocr_000156,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000156.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-3170_jpg.rf.e1d20d8ae3f017b40d327acd51734546.jpg,auto-generated crop — add transcription
ocr_000157,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000157.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-4144_jpg.rf.42c52c4b78170d4acc076efc08be64d4.jpg,auto-generated crop — add transcription
ocr_000158,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000158.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-4759_jpg.rf.4f807969b4d9757e3ea0736432032b21.jpg,auto-generated crop — add transcription
ocr_000159,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000159.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-4816_jpg.rf.51f4f977a0abc02f19846b7df93bd26d.jpg,auto-generated crop — add transcription
ocr_000160,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000160.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-6503_jpg.rf.d317c87285202dfc916ac34502be1341.jpg,auto-generated crop — add transcription
ocr_000161,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000161.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-6551_jpg.rf.c045608cf86cc18b487ba71116a55bf1.jpg,auto-generated crop — add transcription
ocr_000162,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000162.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-6939_jpg.rf.67dd289f36a11cfa69f84f505c72f62d.jpg,auto-generated crop — add transcription
ocr_000163,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000163.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BC-7915_jpg.rf.f67e0a987ba8e149b66f37e3829f3606.jpg,auto-generated crop — add transcription
ocr_000164,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000164.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BD-1425_jpg.rf.badc2dff356ee65a3d4ec62ae1156f15.jpg,auto-generated crop — add transcription
ocr_000165,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000165.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BD-5751_jpg.rf.18e8eff5c9547274cb48ac4ec50bf690.jpg,auto-generated crop — add transcription
ocr_000166,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000166.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BD-7455_jpg.rf.156b45edc8f7601e32d63fd043978dcf.jpg,auto-generated crop — add transcription
ocr_000167,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000167.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BD-9204_jpg.rf.ede37b492009fad61416f464c80a0d38.jpg,auto-generated crop — add transcription
ocr_000168,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000168.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BE-1239_jpg.rf.9930b1f5370c28a70d8151d350b2edb7.jpg,auto-generated crop — add transcription
ocr_000169,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000169.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BE-2587_jpg.rf.5ca3cf3e7ffe540d282a0f94c7d76a8f.jpg,auto-generated crop — add transcription
ocr_000170,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000170.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BE-7351_jpg.rf.ca9cabd8ad30ff212bbf852e79df376d.jpg,auto-generated crop — add transcription
ocr_000171,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000171.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BE-7877_jpg.rf.27b64a52875ff02ac44ef83e90bd2ae7.jpg,auto-generated crop — add transcription
ocr_000172,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000172.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BF-6240_jpg.rf.71b20c3355b3206a9f85e1c8ba174c82.jpg,auto-generated crop — add transcription
ocr_000173,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000173.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BF-7404_jpg.rf.6fcdb4ccfc5eb29cda627d3540646aaa.jpg,auto-generated crop — add transcription
ocr_000174,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000174.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BF-7415_jpg.rf.bd7f153270f1a073ce9541e0bb4440f7.jpg,auto-generated crop — add transcription
ocr_000175,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000175.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BF-9207_jpg.rf.ec2ba37a75e1e56c4bd5cb9552898160.jpg,auto-generated crop — add transcription
ocr_000176,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000176.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BG-3078_jpg.rf.a8544a23fbc84a4273a87a2aed187871.jpg,auto-generated crop — add transcription
ocr_000177,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000177.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BG-3706_jpg.rf.16350961f5c9dbe4b53218605d709e46.jpg,auto-generated crop — add transcription
ocr_000178,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000178.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BH-0639_jpg.rf.75d032e26bc0c582556fe2b85bf8fc8a.jpg,auto-generated crop — add transcription
ocr_000179,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000179.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BH-2662_jpg.rf.0e987baff0a974668faa1e275554729c.jpg,auto-generated crop — add transcription
