sample_id,crop_path,transcription,plate_type,split,source_image,notes
ocr_000069,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000069.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AH-4345_jpg.rf.4aaa7f41ff07f86d0201eccacbfbd2dd.jpg,auto-generated crop — add transcription
ocr_000070,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000070.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AH-4688_jpg.rf.f30b6c8448935362c7155757fe7d9e95.jpg,auto-generated crop — add transcription
ocr_000071,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000071.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AH-5993_jpg.rf.6d99ce65910f08875b9b24b041e8bbce.jpg,auto-generated crop — add transcription
ocr_000072,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000072.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AH-9349_jpg.rf.ed02a89f8662db64d08bcb54c4b8a42b.jpg,auto-generated crop — add transcription
ocr_000073,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000073.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AI-3898_jpg.rf.85c0834574d430b1bb026a332c21ab30.jpg,auto-generated crop — add transcription
ocr_000074,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000074.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AI-4398_jpg.rf.28b29c4771cfea4b6aa0f605637f6886.jpg,auto-generated crop — add transcription
ocr_000075,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000075.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AI-7119_jpg.rf.2fd792b0399ad6725268b9e6aa50ffdb.jpg,auto-generated crop — add transcription
ocr_000076,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000076.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AJ-3371_jpg.rf.bb6a42fc79b276e4ffa5d37de4955d40.jpg,auto-generated crop — add transcription
ocr_000077,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000077.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AJ-3450_jpg.rf.c92d1a9a2821cb0eca5db9d2f62b196c.jpg,auto-generated crop — add transcription
ocr_000078,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000078.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AK-0159_jpg.rf.92133b645eb5850962ea29f03e2db341.jpg,auto-generated crop — add transcription
ocr_000079,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000079.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AK-1230_jpg.rf.0c108eed57b5a462b426dc5524523373.jpg,auto-generated crop — add transcription
ocr_000080,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000080.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AK-3779_jpg.rf.2453cd5501338c5a9a72f46099c739a0.jpg,auto-generated crop — add transcription
ocr_000081,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000081.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AK-6408_jpg.rf.ac988e2c5f0ec079920643fc954ecc68.jpg,auto-generated crop — add transcription
ocr_000082,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000082.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AK-7900_jpg.rf.3c4a4075f7ba77dd0640f552219f826c.jpg,auto-generated crop — add transcription
ocr_000083,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000083.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AK-9204_jpg.rf.7aaec0415565495fb5f2b819de1f0385.jpg,auto-generated crop — add transcription
ocr_000084,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000084.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AL-2181_jpg.rf.6eeddce4fd2049275e05b094df961d41.jpg,auto-generated crop — add transcription
ocr_000085,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000085.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AL-5876_jpg.rf.d94aa0900c62fa49c51faf82a16bb3a3.jpg,auto-generated crop — add transcription
ocr_000086,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000086.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AL-6789_jpg.rf.fe95a63f744c06cd6b2bf058f147d614.jpg,auto-generated crop — add transcription
ocr_000087,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000087.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AM-0319_jpg.rf.906f4c21d26aee09bf88ad93d6e0159a.jpg,auto-generated crop — add transcription
ocr_000088,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000088.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AM-2063_jpg.rf.81eb5d3f822145b587f1d241a472f69f.jpg,auto-generated crop — add transcription
ocr_000089,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000089.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AM-7219_jpg.rf.c354cd3e026422bd679a5c7346322f6d.jpg,auto-generated crop — add transcription
ocr_000090,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000090.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-0963_jpg.rf.2d33e3e67d463c1eb26b76d80ff174b8.jpg,auto-generated crop — add transcription
ocr_000091,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000091.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-1026_jpg.rf.28ae564215bd470795e854b7b61084f9.jpg,auto-generated crop — add transcription
ocr_000092,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000092.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-1257_jpg.rf.51d2d3a366f31c7d1ec8533c32177002.jpg,auto-generated crop — add transcription
ocr_000093,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000093.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-2220_jpg.rf.8681b009e997c205c851658c5b08796a.jpg,auto-generated crop — add transcription
ocr_000094,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000094.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-2964_jpg.rf.f530c7f21c2abd34298b69bf4dee7648.jpg,auto-generated crop — add transcription
ocr_000095,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000095.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-3847_jpg.rf.b24bcf7e611f720fa10687bfbff06b67.jpg,auto-generated crop — add transcription
ocr_000096,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000096.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AN-5900_jpg.rf.00d56bebbf82dccc4a6613db9e88c14c.jpg,auto-generated crop — add transcription
ocr_000097,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000097.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-0086_jpg.rf.2b0231d261d2e2d0385f1564813720ef.jpg,auto-generated crop — add transcription
ocr_000098,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000098.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-3117_jpg.rf.d682bf036a7264814054d2d38fd32490.jpg,auto-generated crop — add transcription
ocr_000099,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000099.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-4558_jpg.rf.fe690b87c1341841a10d5b3dc75443ee.jpg,auto-generated crop — add transcription
ocr_000100,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000100.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-5142_jpg.rf.15cdbb67ecf7a52046d94fb14f14c8de.jpg,auto-generated crop — add transcription
ocr_000101,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000101.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-7773_jpg.rf.9e9e789698bc95ad665e1abfb48d8326.jpg,auto-generated crop — add transcription
ocr_000102,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000102.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-8252_jpg.rf.3f9be21142f4dcd0232d66e9f0a9ecc3.jpg,auto-generated crop — add transcription
ocr_000103,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000103.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AP-9048_jpg.rf.5ecc8a6f57dca8363df3f81a5b0c8f6e.jpg,auto-generated crop — add transcription
ocr_000104,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000104.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-0891_jpg.rf.0e1a1afca23fadc24ae91624959b1c7d.jpg,auto-generated crop — add transcription
ocr_000105,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000105.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-2337_jpg.rf.4224ef795365a54445c7391673ee931b.jpg,auto-generated crop — add transcription
ocr_000106,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000106.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-5325_jpg.rf.1eb6e7a84f0376e70c5b9aab038d7594.jpg,auto-generated crop — add transcription
ocr_000107,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000107.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-6285_jpg.rf.0334f78ea7128967dccb975f056f3614.jpg,auto-generated crop — add transcription
ocr_000108,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000108.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-6667_jpg.rf.f57f2c1370be110735e5a4fb759d770d.jpg,auto-generated crop — add transcription
ocr_000109,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000109.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-6681_jpg.rf.b7395ef09b804bc8118d98d02f40d0e4.jpg,auto-generated crop — add transcription
ocr_000110,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000110.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-7467_jpg.rf.a4fe101d31ec673595aa8db30d583f96.jpg,auto-generated crop — add transcription
ocr_000111,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000111.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-8212_jpg.rf.1656e9beb7d43902b443b60035030e36.jpg,auto-generated crop — add transcription
ocr_000112,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000112.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AQ-9593_jpg.rf.bce6c93b438829e3c992b98acc9c97db.jpg,auto-generated crop — add transcription
ocr_000113,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000113.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AR-6315_jpg.rf.1a3e31b4e982d5e8defc6276248a90f6.jpg,auto-generated crop — add transcription
ocr_000114,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000114.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AR-7376_jpg.rf.4eb2647af1acfe782abb1090670362a2.jpg,auto-generated crop — add transcription
ocr_000115,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000115.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AR-8181_jpg.rf.6611f76af008b7c17c0e5e2f9645c63c.jpg,auto-generated crop — add transcription
ocr_000116,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000116.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-0619_jpg.rf.fb8ad929521bcb3739c314fdff3b6fe9.jpg,auto-generated crop — add transcription
ocr_000117,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000117.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-0897_jpg.rf.e16de5cfd53fa3509539eb32b62c04d6.jpg,auto-generated crop — add transcription
ocr_000118,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000118.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-1683_jpg.rf.3e6b4188f7010c6479c6f1985cc38a38.jpg,auto-generated crop — add transcription
ocr_000119,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000119.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-2045_jpg.rf.9a142e8988776e30a8d6e6919dfdb02c.jpg,auto-generated crop — add transcription
ocr_000120,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000120.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AS-6679_jpg.rf.a176e6e2296849fa6c478f72807c6c75.jpg,auto-generated crop — add transcription
ocr_000121,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000121.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-1019_jpg.rf.e248c81be33add70291dd45659af1448.jpg,auto-generated crop — add transcription
ocr_000122,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000122.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-4488_jpg.rf.e3bd11ec4a40c45a65b300990d9fb22a.jpg,auto-generated crop — add transcription
ocr_000123,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000123.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-4740_jpg.rf.c71273e7e47659596aae01e1a3f1ac27.jpg,auto-generated crop — add transcription
ocr_000124,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000124.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AT-6106_jpg.rf.371588991402eacb391d0aee31c93ac7.jpg,auto-generated crop — add transcription
ocr_000125,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000125.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-0276_jpg.rf.c7e00c16b62d93f456c495bf2c94e6b5.jpg,auto-generated crop — add transcription
ocr_000126,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000126.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-2270_jpg.rf.6724a2dc5432c07a2ffa81952eb8bb93.jpg,auto-generated crop — add transcription
ocr_000127,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000127.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-3110_jpg.rf.36a7bd936176f4141fe0c38f95f29674.jpg,auto-generated crop — add transcription
ocr_000128,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000128.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-5496_jpg.rf.6d0ee3d830aa06931f02df14cab55261.jpg,auto-generated crop — add transcription
ocr_000129,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000129.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-7666_jpg.rf.138fa3797117cec2d45e93a385fa4a6e.jpg,auto-generated crop — add transcription
ocr_000130,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000130.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AU-9435_jpg.rf.8af809babd8357e735bb034f8e2b738b.jpg,auto-generated crop — add transcription
ocr_000131,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000131.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-2798_jpg.rf.293c34add236b1821e92602419c1bab9.jpg,auto-generated crop — add transcription
ocr_000132,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000132.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-8225_jpg.rf.9227251c9ba2213e6390302890209ba6.jpg,auto-generated crop — add transcription
ocr_000133,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000133.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-8755_jpg.rf.a1fee762747b1c6f471ce2e69f37cea6.jpg,auto-generated crop — add transcription
ocr_000134,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000134.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AV-9583_jpg.rf.c2885d80b2017897a19b89907df799d1.jpg,auto-generated crop — add transcription
ocr_000135,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000135.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-2112_jpg.rf.c0257a165b5fb09d350af67568154936.jpg,auto-generated crop — add transcription
ocr_000136,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference_backslash/ocr_000136.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2AX-4969_jpg.rf.3a71ece70b5ca2248385d878182af1a3.jpg,auto-generated crop — add transcription
