id,driver_id,vehicle_id,officer_id,camera_id,road_id,ai_detection_log_id,violation_type,observed_action,detected_sign_code,detected_class_key,violation_date,location,description,officer_note,dismissal_reason,ai_confidence_score,plate_detected,status,bbox_coords,created_at,updated_at
29733302-e113-4efa-8e25-51b29d1191c0,ce7a83fe-5cf5-4563-b766-d1f3013bfaf2,675e9d25-660a-4767-8bc1-76578b72ef63,,d289288e-28ea-4c22-a9aa-cb755c580e90,bafa98ee-e0b5-4ce4-8a91-0ae785f2bb10,18ecb8fd-f98b-492a-8f2c-29337b14fcd7,ILLEGAL_U_TURN,u_turn,,,2026-07-26T22:24:00Z,"Monivong / Kbal Thanol Flyover, Phnom Penh",Synthetic private enforcement record based on real location context.,,,92.07,PP-3048,confirmed,{},2026-07-26T22:24:00Z,2026-07-26T22:24:00Z
e47e9eaa-3e88-4e15-97e8-ae3d3ff52fc5,36165f7c-3123-475c-a692-4234959b0a9b,94511e51-9571-4019-852e-fda65a74ba19,,b2b59f4f-1f8a-4e16-b945-86a921c127b3,b9827e64-6139-4147-9968-b8fc67f77502,e2a6f37a-fcbf-40a7-b7e3-43601b6c6bbe,ILLEGAL_LEFT_TURN,entry,,,2026-07-26T22:07:00Z,"Pet Lok Sang Junction, Phnom Penh",Synthetic private enforcement record based on real location context.,,,94.55,PP-3049,pending_review,{},2026-07-26T22:07:00Z,2026-07-26T22:07:00Z
90e076b4-996b-4628-81ce-7e93970b13ab,9220006a-8943-4fed-97de-0804c0078e1e,38744ad2-5838-41ee-abeb-97665ac6418e,,d9ffe2b8-bb50-4401-86d3-f0dff0207cf7,c0d5c361-e4b2-4904-a539-e83a9a67ce7e,758d1fde-75e9-47b5-acf4-178c21157d61,ILLEGAL_LEFT_TURN,u_turn,,,2026-07-26T21:50:00Z,"Chaom Chao Road / NR4, Phnom Penh",Synthetic private enforcement record based on real location context.,,,92.72,PP-3050,draft,{},2026-07-26T21:50:00Z,2026-07-26T21:50:00Z
03c6493a-7619-4dbb-a939-c4df662fa265,844d16c0-24c7-45b6-b334-29b1c2118743,a6478f73-af07-479b-980d-15ce24727842,,f2283631-2bc0-41da-be0d-c4ed28129822,54f26c92-a002-4ca9-8444-058947517efe,f6ed37cb-2df8-412c-854e-373a720c0afc,NO_ENTRY,u_turn,,,2026-07-26T21:33:00Z,"Chaom Chao Road / Hanoi Road, Phnom Penh",Synthetic private enforcement record based on real location context.,,,91.41,PP-3051,draft,{},2026-07-26T21:33:00Z,2026-07-26T21:33:00Z
c9f7a938-3ac5-419e-90a5-66280113aac9,c9cd539a-3578-4c6e-8612-7523587e6899,8424df54-8a8b-4737-beb0-65c0f7335e87,,d2603e17-e1e2-4f37-bcf4-600dfcc7826c,03b28b95-1279-4cf4-ba13-755929a63ed1,731d9876-beda-47ac-8374-966b72d91f65,NO_ENTRY,right_turn,,,2026-07-26T21:16:00Z,"Kob Srov Road / NR6, Phnom Penh",Synthetic private enforcement record based on real location context.,,,87.88,PP-3052,confirmed,{},2026-07-26T21:16:00Z,2026-07-26T21:16:00Z
0d10b577-f977-421b-abc9-331f42078060,bbf384f9-c063-4696-815d-1f1422346df9,3679f6bd-fa07-430d-9d05-269539966016,,40f153ea-2e47-42a0-9aac-90e8c9e69466,4c58fa6f-7dc0-4603-8780-566ce92f9b8f,d65e80a3-c2ab-40bb-a4ff-3f74ba7d7440,ILLEGAL_U_TURN,left_turn,,,2026-07-26T20:59:00Z,"Kob Srov Road / NR4, Phnom Penh",Synthetic private enforcement record based on real location context.,,,91.91,PP-3053,confirmed,{},2026-07-26T20:59:00Z,2026-07-26T20:59:00Z
b0fcfec2-2452-4d2c-8ace-d73442623148,186d30a8-6535-410c-bacc-a83a31f7434c,287fa686-cd48-4729-9089-8363dd84b9c2,,a5185744-96ec-4046-985c-1c72c9694ce1,8f620d49-30df-4be5-861f-90dbdf5a04d9,5acd0275-c5d1-4910-82ac-c5ac4bfceeac,ILLEGAL_RIGHT_TURN,stopping,,,2026-07-26T20:42:00Z,"Cheung Aek Bypass / NR2, Phnom Penh",Synthetic private enforcement record based on real location context.,,,81.06,PP-3054,confirmed,{},2026-07-26T20:42:00Z,2026-07-26T20:42:00Z
d7800c54-b450-44d3-9f56-f20fd59467f4,9348cb7c-72c4-4462-ab71-93d0d0243c35,d2ebd76a-6342-4b3d-b014-3e5c7e6f9c19,,b732c87c-b8fc-4797-90bc-7853732ff7fd,7aa99d7d-c1fb-4321-9fb8-83494a5a691c,7eab90a2-c684-4bdc-bbc8-78ffe3015e0e,NO_PARKING,right_turn,,,2026-07-26T20:25:00Z,"Russei Kaev Bypass / NR5, Phnom Penh",Synthetic private enforcement record based on real location context.,,,78.23,PP-3055,confirmed,{},2026-07-26T20:25:00Z,2026-07-26T20:25:00Z
3297f7e5-4f0c-468e-9860-2187d6cd58f9,001a5ba2-c125-4647-9059-827c3f4b213f,1e8efe54-e967-4d3d-8dce-0c584de3db46,,fd0706dc-06b8-4409-85ac-c5099009a7f9,e208de88-616f-4088-bd0e-64afdd5855de,d8a26865-4e39-4514-8df6-26179bc77f91,ILLEGAL_RIGHT_TURN,left_turn,,,2026-07-26T20:08:00Z,"C2 / NR1, Phnom Penh",Synthetic private enforcement record based on real location context.,,,81.9,PP-3056,pending_review,{},2026-07-26T20:08:00Z,2026-07-26T20:08:00Z
758f5770-e954-4d2d-b118-d0b7c5c5ee90,9ae78188-28b7-4e0d-ae0c-f438f094818f,8b2765f0-962b-487f-8802-ac5326afe9cb,,9149b635-3ece-49c2-b7b2-a46ebb0ac399,f0611c4e-c6a9-4148-829b-f2e58fb270fa,56a7ac42-15ba-428e-ba7a-15b6d317c357,ILLEGAL_RIGHT_TURN,entry,,,2026-07-26T19:51:00Z,"C3 / NR6, Phnom Penh",Synthetic private enforcement record based on real location context.,,,88.4,PP-3057,pending_review,{},2026-07-26T19:51:00Z,2026-07-26T19:51:00Z
31846174-edaa-489f-b6c8-afa23582acac,add10db0-7fcc-4d48-b8e7-5997e17b3871,c808aacc-b19d-4102-91d4-e1f7813a6364,,0ec543e0-6785-41e4-b545-f0e1d438bc25,89882834-b82c-4a38-b38c-bcceb2f51619,8881769f-1754-4521-aedc-e654ad3d2f2a,NO_PARKING,right_turn,,,2026-07-26T19:34:00Z,"C3 / NR4, Phnom Penh",Synthetic private enforcement record based on real location context.,,,85.89,PP-3058,pending_review,{},2026-07-26T19:34:00Z,2026-07-26T19:34:00Z
5b87eccd-44fc-408c-bf08-3ed7eb5077ad,d21fb78b-c5cf-43dd-b14b-b4d14018870e,d7df5e28-67a0-440f-a709-5020178651a6,,a8397ae8-bd93-40ba-8f87-e78d9a03908e,756d6b4a-0ee8-467e-9904-bd27b718aad6,70e9eba4-9763-416f-b840-a28eb06f5d2b,NO_ENTRY,parking,,,2026-07-26T19:17:00Z,"NR1 / Phnom Penh East Gate, Phnom Penh",Synthetic private enforcement record based on real location context.,,,94.54,PP-3059,confirmed,{},2026-07-26T19:17:00Z,2026-07-26T19:17:00Z
5295c6f7-345e-43e1-bbbd-c042993c2dd8,0dcbe57d-a4c7-4f89-95bc-d692b07480b8,70992f82-59dc-4c4c-941b-5a61c75b09ca,,6b144098-b2b4-4e41-a319-1010a121fd02,70a63383-a231-4894-a8e0-fdc0bde57b01,cf1a1f4b-07a0-4e50-983e-8636cdc73a42,ILLEGAL_U_TURN,parking,,,2026-07-26T19:00:00Z,"Monivong / Russian, Phnom Penh",Synthetic private enforcement record based on real location context.,,,93.27,PP-3060,draft,{},2026-07-26T19:00:00Z,2026-07-26T19:00:00Z
ceebf339-c8fb-4b31-9683-e93d1f2b3068,9e2779c1-bf6b-4aa4-9b00-8b0e542b51e9,1b54417d-26a7-40da-b71d-cc259ea51036,,497e5324-da80-472d-abb9-cd9abe370617,f03d7caa-f26a-4bff-8c92-592f861809f8,cc38971f-2d82-4082-a978-41411262d175,NO_PARKING,parking,,,2026-07-26T18:43:00Z,"Russian / Monivong, Phnom Penh",Synthetic private enforcement record based on real location context.,,,91.11,PP-3061,pending_review,{},2026-07-26T18:43:00Z,2026-07-26T18:43:00Z
cb689728-d705-458b-a04f-af031bbf683f,bafbe02d-0082-4f8a-9bf4-7ce70bc275a3,8d58967e-4a29-463e-bc8d-4a8ca0038733,,d644ddc0-7007-48d3-b685-1d7c38571f63,9ec4dcb4-d0c3-4524-abf0-7d5c5098c719,71ddf56d-0a5f-460e-9c95-e13f0b283f29,NO_PARKING,u_turn,,,2026-07-26T18:26:00Z,"Monivong / Charles de Gaulle, Phnom Penh",Synthetic private enforcement record based on real location context.,,,94.34,PP-3062,draft,{},2026-07-26T18:26:00Z,2026-07-26T18:26:00Z
aee2da32-2ac8-49bb-a23f-af9702733787,a0575093-6221-4f26-9ced-5bb56126496b,b85e0b3d-0865-4b80-8de0-9db529fa36e0,,b43f9a6f-3151-4fc8-a461-5a541ffe689a,509b9252-df0e-45ab-a43b-493989e7c8b2,a17f6b0b-f442-483c-b3d5-802d6a1a7b48,ILLEGAL_LEFT_TURN,u_turn,,,2026-07-26T18:09:00Z,"Sihanouk / Monivong, Phnom Penh",Synthetic private enforcement record based on real location context.,,,93.29,PP-3063,draft,{},2026-07-26T18:09:00Z,2026-07-26T18:09:00Z
1ae2ef08-bf46-42c7-a068-dd20d4270d82,d3b35018-546a-441f-bad6-72b2a749607e,a93f9199-0c46-44fd-8727-beacda11c640,,2818bece-13c9-4d83-a44e-4fd69ea8e065,a02c6cb6-0ada-476f-84f6-87f09022cb4e,f14d3e99-56bb-403b-a786-7841d7e11ac9,ILLEGAL_LEFT_TURN,stopping,,,2026-07-26T17:52:00Z,"Monireth / Charles de Gaulle, Phnom Penh",Synthetic private enforcement record based on real location context.,,,93.71,PP-3064,confirmed,{},2026-07-26T17:52:00Z,2026-07-26T17:52:00Z
2e2ebfb8-4bf1-4850-8c68-b91a03fdce1c,fa488835-93e7-453b-9838-befc7fcde69c,0677265e-d75d-47b6-b6d8-6b9653946583,,80db431f-bd54-4a4f-88a1-292540df6f9b,32c7d3db-a0e7-4ce8-9ccd-b822384c9165,3725fdde-6ed9-46bb-82fd-b1d899ec7b28,NO_ENTRY,stopping,,,2026-07-26T17:35:00Z,"Monivong / Sihanouk, Phnom Penh",Synthetic private enforcement record based on real location context.,,,81.34,PP-3065,pending_review,{},2026-07-26T17:35:00Z,2026-07-26T17:35:00Z
0cbba925-2e09-4745-b3ec-514dda44cff5,e13127e2-ce1e-4891-a904-72826413bf2d,831a4728-b224-488c-a194-4ecf7b1b243b,,c51cb0fd-1fda-4f51-a89e-c4ce523f70d0,2163e68c-dc75-4120-b6c5-1835fa5bc5bb,e543992d-5c79-4ea9-a72d-5f4c0c536723,ILLEGAL_U_TURN,right_turn,,,2026-07-26T17:18:00Z,"Norodom / Mao Tse Toung, Phnom Penh",Synthetic private enforcement record based on real location context.,,,96.16,PP-3066,confirmed,{},2026-07-26T17:18:00Z,2026-07-26T17:18:00Z
1f9331e0-d24b-4b46-9011-3e86a2c43140,eb634e26-fde2-4737-8f57-53968143ca3b,2ee0a57f-0d38-4c70-b8b5-aa52b2a934cc,,a7123e6c-4955-4f51-b04d-02801cffa06a,b4287d6d-0359-4dc9-9a2a-2ebd1b7121ac,22a1c8b2-3baa-4a68-9e44-69c995c84a82,ILLEGAL_U_TURN,stopping,,,2026-07-26T17:01:00Z,"Mao Tse Toung / Monivong, Phnom Penh",Synthetic private enforcement record based on real location context.,,,96.88,PP-3067,confirmed,{},2026-07-26T17:01:00Z,2026-07-26T17:01:00Z
94dd8d59-089e-4ba1-8e91-7cf4f16d572e,56c14bf7-e8db-4e50-8378-686fed9efe80,20c2cb9a-fa23-4561-9b59-12b9190117a6,,497445e3-923e-4a6a-abf1-d897eb0db53d,9479a649-083f-4bd5-ab87-f8779814ab0f,f325220d-efee-49a7-8720-b2be97d889b9,ILLEGAL_RIGHT_TURN,stopping,,,2026-07-26T16:44:00Z,"Russian / Toul Kok, Phnom Penh",Synthetic private enforcement record based on real location context.,,,90.8,PP-3068,confirmed,{},2026-07-26T16:44:00Z,2026-07-26T16:44:00Z
5176ff34-1420-4337-bacf-0bba4f51668c,f6c6e86e-8ccd-4f4d-8203-9623628f7805,9c89acd1-5f24-4d0c-9960-349126d299c5,,bb8d184b-ab5b-4fc6-bae3-381191779671,a0baf562-69fd-4eae-a75c-0e431d52e123,04626850-4dfc-4928-8792-cbcf832dc555,NO_ENTRY,parking,,,2026-07-26T16:27:00Z,"Street 221 / Russian Boulevard, Phnom Penh",Synthetic private enforcement record based on real location context.,,,87.83,PP-3069,confirmed,{},2026-07-26T16:27:00Z,2026-07-26T16:27:00Z
3bc722f1-600d-4636-af07-ac0f2c610642,8186999f-bcdb-433d-b0e3-54f6e8f747e1,b7d408b0-a438-4fc5-ad1f-2c21908621a2,,7b1780ee-3663-4f23-9100-b1dc5e42b966,27a9fc88-0c0c-40d7-8975-c409926daaf5,9e56ce21-e08f-48d7-bbdb-483226e746ce,NO_ENTRY,right_turn,,,2026-07-26T16:10:00Z,"Monivong / Street 214, Phnom Penh",Synthetic private enforcement record based on real location context.,,,95.71,PP-3000,confirmed,{},2026-07-26T16:10:00Z,2026-07-26T16:10:00Z
febd2e20-c916-44d3-9d1a-9a17006b8665,12e602b5-78f1-41fb-a357-65b92f9decc7,cf440eea-064b-4450-a152-bf7bf90aaf1a,,0fbeff53-3f46-4504-b0db-f5ac52e2d299,05fbbed6-f316-48df-bcbb-e4cfa5db5447,c568fb13-3498-4d8a-83a3-2786d35d0606,ILLEGAL_LEFT_TURN,left_turn,,,2026-07-26T15:53:00Z,"Norodom / Street 240, Phnom Penh",Synthetic private enforcement record based on real location context.,,,83.43,PP-3001,confirmed,{},2026-07-26T15:53:00Z,2026-07-26T15:53:00Z
7344a37f-13f4-44e8-b9e1-d04003ac914b,c82994e6-332e-418b-b1d3-ee064ca45dcd,e10ba921-8380-4493-b945-5ec9a2fcbe59,,d15e0f01-c265-41d4-b566-bd7d0b8e2fd6,dd0c0d6d-da9c-4dcd-9de2-3a8d791c57fd,70442f3e-a3cc-4da7-b0ab-90c412f8a285,ILLEGAL_LEFT_TURN,left_turn,,,2026-07-26T15:36:00Z,"Sihanouk / Street 163, Phnom Penh",Synthetic private enforcement record based on real location context.,,,87.65,PP-3002,pending_review,{},2026-07-26T15:36:00Z,2026-07-26T15:36:00Z
f047eb4b-d061-4d2d-9942-08ee8c4f6fae,acd33c07-2306-4f4f-b71a-6ae96f0e0d85,2c308831-f526-47a1-9018-6c8a831a9fb0,,12752ff4-4b5f-4010-9636-7e4bdd95bd73,87645659-eae4-47d0-9199-703ed6046951,bb91c192-ec63-49cf-93da-1d9382f09245,NO_STOPPING,entry,,,2026-07-26T15:19:00Z,"Street 51 / Street 240, Phnom Penh",Synthetic private enforcement record based on real location context.,,,92.02,PP-3003,confirmed,{},2026-07-26T15:19:00Z,2026-07-26T15:19:00Z
cb7a73d0-4197-4c6d-9825-8baad2976b86,0cdbeee8-49ac-43f8-974c-4ef9a40e6cae,1de43c52-8ece-40f6-bdd2-9c40c90becd0,,40e456ae-d06f-4193-a705-f782f46c0950,77998444-b345-41b2-8b71-484461043b24,9ae39412-2555-4e51-83bd-7fbc40eff881,NO_PARKING,stopping,,,2026-07-26T15:02:00Z,"Street 271 / Monivong, Phnom Penh",Synthetic private enforcement record based on real location context.,,,94.62,PP-3004,draft,{},2026-07-26T15:02:00Z,2026-07-26T15:02:00Z
df346e3d-fa31-4f20-bb22-09f48ce7dd41,6f7b8b20-f21f-431e-9f2a-1fe724cfe55c,2c415e8e-27ca-4e7d-9bf6-ab47c3ce3cd3,,ceee7b36-c927-4988-91e0-d756d101f1f9,960acc1f-571d-4cda-a645-a751c6135203,a1f7dcef-b0fa-4ede-938b-f983428d0dc3,NO_ENTRY,right_turn,,,2026-07-26T14:45:00Z,"Street 178 / Norodom, Phnom Penh",Synthetic private enforcement record based on real location context.,,,87.1,PP-3005,confirmed,{},2026-07-26T14:45:00Z,2026-07-26T14:45:00Z
d0a9a7e6-0894-43ce-9b92-8a75d1cf638c,0d42c32a-9b12-4a13-8abd-9357fc9f6582,71da3a8a-d7b8-4320-9ac2-bb1afaab7dd0,,f0c5d7a6-7a2b-4b7d-b26a-e60c96cb954a,83a517f5-2368-43d0-b8a9-19356067fe08,3f98333e-3d8c-49b1-90d7-db662f770e42,ILLEGAL_U_TURN,u_turn,,,2026-07-26T14:28:00Z,"Street 240 / Russian Boulevard, Phnom Penh",Synthetic private enforcement record based on real location context.,,,84.21,PP-3006,pending_review,{},2026-07-26T14:28:00Z,2026-07-26T14:28:00Z
91866089-22c3-44b3-95cd-5fb69ce35385,90ad9856-eb8e-415f-a6e2-534504bc4d12,e162634c-51fa-4d68-930f-2fcf555bcbb1,,da1c9bd9-0c30-46fb-8d13-5be4b08bbdcf,7763fab0-bd6c-4d57-ba0f-126096660cda,2a0dcc61-abca-471b-949e-dfe4cfde1a48,NO_STOPPING,u_turn,,,2026-07-26T14:11:00Z,"Monireth / Mao Tse Toung, Phnom Penh",Synthetic private enforcement record based on real location context.,,,95.33,PP-3007,pending_review,{},2026-07-26T14:11:00Z,2026-07-26T14:11:00Z
e07ebcfa-d252-4949-ac37-65f0be4930c0,391e6091-13f7-48c1-bcb5-539b661545a7,e59ca6bb-eb9d-435d-9742-3723c851d87d,,d289288e-28ea-4c22-a9aa-cb755c580e90,9719a275-5a9f-42dc-a455-9f23d7c4d174,ccb6e3a9-a8e5-4aa3-ab5f-0d31ebcbd3be,ILLEGAL_LEFT_TURN,parking,,,2026-07-26T13:54:00Z,"Monivong / Kbal Thanol Flyover, Phnom Penh",Synthetic private enforcement record based on real location context.,,,92.33,PP-3008,draft,{},2026-07-26T13:54:00Z,2026-07-26T13:54:00Z
8324f93d-35ad-4246-b90b-ffaba90f321d,31af9cfb-711d-4dad-9a6b-d2b1de095efb,0af8d89c-d057-408f-bae7-fce4b506c768,,b2b59f4f-1f8a-4e16-b945-86a921c127b3,323f9c0b-f8e6-4909-ba23-9998c21f74db,98278426-ed43-4fc0-9235-54c632ee5f3b,NO_PARKING,entry,,,2026-07-26T13:37:00Z,"Pet Lok Sang Junction, Phnom Penh",Synthetic private enforcement record based on real location context.,,,86.52,PP-3009,confirmed,{},2026-07-26T13:37:00Z,2026-07-26T13:37:00Z
