image_id,batch_id,plate_class,transcription,crop_path,source,verified,notes
PP2AA-0484_jpg.rf.83f0ebc19ef350e40722ad112ce2b8cb.jpg,BATCH-ROBO-PLATE-001,private,PP2AA-0484,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AA-0484_jpg.rf.83f0ebc19ef350e40722ad112ce2b8cb.jpg,roboflow/train,roboflow,
PP2AA-0885_jpg.rf.74bc2aceb67001e26448b42cf96f1b2f.jpg,BATCH-ROBO-PLATE-001,private,PP2AA-0885,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AA-0885_jpg.rf.74bc2aceb67001e26448b42cf96f1b2f.jpg,roboflow/train,roboflow,
PP2AA-9122_jpg.rf.88cbd9c944c300f49915f7a85079b132.jpg,BATCH-ROBO-PLATE-001,private,PP2AA-9122,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AA-9122_jpg.rf.88cbd9c944c300f49915f7a85079b132.jpg,roboflow/train,roboflow,
PP2AB-1878_jpg.rf.9cd9d3750f73813cee851181367d2603.jpg,BATCH-ROBO-PLATE-001,private,PP2AB-1878,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AB-1878_jpg.rf.9cd9d3750f73813cee851181367d2603.jpg,roboflow/train,roboflow,
PP2AB-2359_jpg.rf.6af36e3db823b9136de47414345d0a32.jpg,BATCH-ROBO-PLATE-001,private,PP2AB-2359,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AB-2359_jpg.rf.6af36e3db823b9136de47414345d0a32.jpg,roboflow/train,roboflow,
PP2AB-3222_jpg.rf.9b0d7fe46d90646dc57f61f39e7c4850.jpg,BATCH-ROBO-PLATE-001,private,PP2AB-3222,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AB-3222_jpg.rf.9b0d7fe46d90646dc57f61f39e7c4850.jpg,roboflow/train,roboflow,
PP2AB-4221_jpg.rf.f0740a8fbccca0dfec6aac8036c9167b.jpg,BATCH-ROBO-PLATE-001,private,PP2AB-4221,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AB-4221_jpg.rf.f0740a8fbccca0dfec6aac8036c9167b.jpg,roboflow/train,roboflow,
PP2AB-8983_jpg.rf.e95a9c697355a81fc37556db953f8b0b.jpg,BATCH-ROBO-PLATE-001,private,PP2AB-8983,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AB-8983_jpg.rf.e95a9c697355a81fc37556db953f8b0b.jpg,roboflow/train,roboflow,
PP2AC-3928_jpg.rf.333fdf1d30c4d13e5f39851e9321c7f2.jpg,BATCH-ROBO-PLATE-001,private,PP2AC-3928,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AC-3928_jpg.rf.333fdf1d30c4d13e5f39851e9321c7f2.jpg,roboflow/train,roboflow,
PP2AC-4027_jpg.rf.b30b4033c88dee39ac485df6307aa778.jpg,BATCH-ROBO-PLATE-001,private,PP2AC-4027,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AC-4027_jpg.rf.b30b4033c88dee39ac485df6307aa778.jpg,roboflow/train,roboflow,
PP2AC-4885_jpg.rf.c304918107ea1f8bf785c02c7f51cc86.jpg,BATCH-ROBO-PLATE-001,private,PP2AC-4885,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AC-4885_jpg.rf.c304918107ea1f8bf785c02c7f51cc86.jpg,roboflow/train,roboflow,
PP2AC-7387_jpg.rf.59450d84386384349b103c01b83eae7b.jpg,BATCH-ROBO-PLATE-001,private,PP2AC-7387,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AC-7387_jpg.rf.59450d84386384349b103c01b83eae7b.jpg,roboflow/train,roboflow,
PP2AC-9484_jpg.rf.4b05f10a2f18fb552b4d8d9d33bfa0b8.jpg,BATCH-ROBO-PLATE-001,private,PP2AC-9484,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AC-9484_jpg.rf.4b05f10a2f18fb552b4d8d9d33bfa0b8.jpg,roboflow/train,roboflow,
PP2AD-1421_jpg.rf.1d15d983a786c3446d04ae84a11b405d.jpg,BATCH-ROBO-PLATE-001,private,PP2AD-1421,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AD-1421_jpg.rf.1d15d983a786c3446d04ae84a11b405d.jpg,roboflow/train,roboflow,
PP2AD-5962_jpg.rf.8b772cbd6476866a81c42f792ce940d6.jpg,BATCH-ROBO-PLATE-001,private,PP2AD-5962,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AD-5962_jpg.rf.8b772cbd6476866a81c42f792ce940d6.jpg,roboflow/train,roboflow,
PP2AE-0715_jpg.rf.3e5400cc839aa61cc0f13b3f75b9a089.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-0715,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-0715_jpg.rf.3e5400cc839aa61cc0f13b3f75b9a089.jpg,roboflow/train,roboflow,
PP2AE-1684_jpg.rf.8d833a3294fe05efca494fc4e40957a8.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-1684,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-1684_jpg.rf.8d833a3294fe05efca494fc4e40957a8.jpg,roboflow/train,roboflow,
PP2AE-3120_jpg.rf.adcc7212da744c20dbc48c5c806a0783.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-3120,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-3120_jpg.rf.adcc7212da744c20dbc48c5c806a0783.jpg,roboflow/train,roboflow,
PP2AE-6159_jpg.rf.1b366a88fb025eb6baa94e113d9dc99f.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-6159,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-6159_jpg.rf.1b366a88fb025eb6baa94e113d9dc99f.jpg,roboflow/train,roboflow,
PP2AE-7340_jpg.rf.bf7e1310d41073ad0fcea9696c25306a.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-7340,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-7340_jpg.rf.bf7e1310d41073ad0fcea9696c25306a.jpg,roboflow/train,roboflow,
PP2AE-7745_jpg.rf.011382085dc5c0605c10e356c6adb86f.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-7745,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-7745_jpg.rf.011382085dc5c0605c10e356c6adb86f.jpg,roboflow/train,roboflow,
PP2AE-8635_jpg.rf.22533876158618e7afc4f34338fa6932.jpg,BATCH-ROBO-PLATE-001,private,PP2AE-8635,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AE-8635_jpg.rf.22533876158618e7afc4f34338fa6932.jpg,roboflow/train,roboflow,
PP2AF-1553_jpg.rf.8f0fae68746427639f078b17e7d8328f.jpg,BATCH-ROBO-PLATE-001,private,PP2AF-1553,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AF-1553_jpg.rf.8f0fae68746427639f078b17e7d8328f.jpg,roboflow/train,roboflow,
PP2AF-2683_jpg.rf.c47555b396a2c1e6346e027565cb4339.jpg,BATCH-ROBO-PLATE-001,private,PP2AF-2683,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AF-2683_jpg.rf.c47555b396a2c1e6346e027565cb4339.jpg,roboflow/train,roboflow,
PP2AF-2748_jpg.rf.856115988b80a8417e77a47e1c580953.jpg,BATCH-ROBO-PLATE-001,private,PP2AF-2748,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AF-2748_jpg.rf.856115988b80a8417e77a47e1c580953.jpg,roboflow/train,roboflow,
PP2AG-3554_jpg.rf.a5ad1e9bad5b7c07969fbeb3d746c6cf.jpg,BATCH-ROBO-PLATE-001,private,PP2AG-3554,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AG-3554_jpg.rf.a5ad1e9bad5b7c07969fbeb3d746c6cf.jpg,roboflow/train,roboflow,
PP2AG-4831_jpg.rf.12b229ccf23652f2f412f9b0db59ebed.jpg,BATCH-ROBO-PLATE-001,private,PP2AG-4831,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AG-4831_jpg.rf.12b229ccf23652f2f412f9b0db59ebed.jpg,roboflow/train,roboflow,
PP2AG-6118_jpg.rf.0a84345f0b86c9727d43dbe03bb56bb2.jpg,BATCH-ROBO-PLATE-001,private,PP2AG-6118,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AG-6118_jpg.rf.0a84345f0b86c9727d43dbe03bb56bb2.jpg,roboflow/train,roboflow,
PP2AG-7414_jpg.rf.98e2104f98bdeabdd8aa95b329391599.jpg,BATCH-ROBO-PLATE-001,private,PP2AG-7414,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AG-7414_jpg.rf.98e2104f98bdeabdd8aa95b329391599.jpg,roboflow/train,roboflow,
PP2AG-7927_jpg.rf.b689bfff30dfc50b4f015c722db1f735.jpg,BATCH-ROBO-PLATE-001,private,PP2AG-7927,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AG-7927_jpg.rf.b689bfff30dfc50b4f015c722db1f735.jpg,roboflow/train,roboflow,
PP2AH-4345_jpg.rf.4aaa7f41ff07f86d0201eccacbfbd2dd.jpg,BATCH-ROBO-PLATE-001,private,PP2AH-4345,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AH-4345_jpg.rf.4aaa7f41ff07f86d0201eccacbfbd2dd.jpg,roboflow/train,roboflow,
PP2AH-4688_jpg.rf.f30b6c8448935362c7155757fe7d9e95.jpg,BATCH-ROBO-PLATE-001,private,PP2AH-4688,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AH-4688_jpg.rf.f30b6c8448935362c7155757fe7d9e95.jpg,roboflow/train,roboflow,
PP2AH-5993_jpg.rf.6d99ce65910f08875b9b24b041e8bbce.jpg,BATCH-ROBO-PLATE-001,private,PP2AH-5993,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AH-5993_jpg.rf.6d99ce65910f08875b9b24b041e8bbce.jpg,roboflow/train,roboflow,
PP2AH-9349_jpg.rf.ed02a89f8662db64d08bcb54c4b8a42b.jpg,BATCH-ROBO-PLATE-001,private,PP2AH-9349,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AH-9349_jpg.rf.ed02a89f8662db64d08bcb54c4b8a42b.jpg,roboflow/train,roboflow,
PP2AI-3898_jpg.rf.85c0834574d430b1bb026a332c21ab30.jpg,BATCH-ROBO-PLATE-001,private,PP2AI-3898,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AI-3898_jpg.rf.85c0834574d430b1bb026a332c21ab30.jpg,roboflow/train,roboflow,
PP2AI-4398_jpg.rf.28b29c4771cfea4b6aa0f605637f6886.jpg,BATCH-ROBO-PLATE-001,private,PP2AI-4398,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AI-4398_jpg.rf.28b29c4771cfea4b6aa0f605637f6886.jpg,roboflow/train,roboflow,
PP2AI-7119_jpg.rf.2fd792b0399ad6725268b9e6aa50ffdb.jpg,BATCH-ROBO-PLATE-001,private,PP2AI-7119,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AI-7119_jpg.rf.2fd792b0399ad6725268b9e6aa50ffdb.jpg,roboflow/train,roboflow,
PP2AJ-3371_jpg.rf.bb6a42fc79b276e4ffa5d37de4955d40.jpg,BATCH-ROBO-PLATE-001,private,PP2AJ-3371,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AJ-3371_jpg.rf.bb6a42fc79b276e4ffa5d37de4955d40.jpg,roboflow/train,roboflow,
PP2AJ-3450_jpg.rf.c92d1a9a2821cb0eca5db9d2f62b196c.jpg,BATCH-ROBO-PLATE-001,private,PP2AJ-3450,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AJ-3450_jpg.rf.c92d1a9a2821cb0eca5db9d2f62b196c.jpg,roboflow/train,roboflow,
PP2AK-0159_jpg.rf.92133b645eb5850962ea29f03e2db341.jpg,BATCH-ROBO-PLATE-001,private,PP2AK-0159,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AK-0159_jpg.rf.92133b645eb5850962ea29f03e2db341.jpg,roboflow/train,roboflow,
PP2AK-1230_jpg.rf.0c108eed57b5a462b426dc5524523373.jpg,BATCH-ROBO-PLATE-001,private,PP2AK-1230,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AK-1230_jpg.rf.0c108eed57b5a462b426dc5524523373.jpg,roboflow/train,roboflow,
PP2AK-3779_jpg.rf.2453cd5501338c5a9a72f46099c739a0.jpg,BATCH-ROBO-PLATE-001,private,PP2AK-3779,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AK-3779_jpg.rf.2453cd5501338c5a9a72f46099c739a0.jpg,roboflow/train,roboflow,
PP2AK-6408_jpg.rf.ac988e2c5f0ec079920643fc954ecc68.jpg,BATCH-ROBO-PLATE-001,private,PP2AK-6408,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AK-6408_jpg.rf.ac988e2c5f0ec079920643fc954ecc68.jpg,roboflow/train,roboflow,
PP2AK-7900_jpg.rf.3c4a4075f7ba77dd0640f552219f826c.jpg,BATCH-ROBO-PLATE-001,private,PP2AK-7900,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AK-7900_jpg.rf.3c4a4075f7ba77dd0640f552219f826c.jpg,roboflow/train,roboflow,
PP2AK-9204_jpg.rf.7aaec0415565495fb5f2b819de1f0385.jpg,BATCH-ROBO-PLATE-001,private,PP2AK-9204,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AK-9204_jpg.rf.7aaec0415565495fb5f2b819de1f0385.jpg,roboflow/train,roboflow,
PP2AL-2181_jpg.rf.6eeddce4fd2049275e05b094df961d41.jpg,BATCH-ROBO-PLATE-001,private,PP2AL-2181,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AL-2181_jpg.rf.6eeddce4fd2049275e05b094df961d41.jpg,roboflow/train,roboflow,
PP2AL-5876_jpg.rf.d94aa0900c62fa49c51faf82a16bb3a3.jpg,BATCH-ROBO-PLATE-001,private,PP2AL-5876,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AL-5876_jpg.rf.d94aa0900c62fa49c51faf82a16bb3a3.jpg,roboflow/train,roboflow,
PP2AL-6789_jpg.rf.fe95a63f744c06cd6b2bf058f147d614.jpg,BATCH-ROBO-PLATE-001,private,PP2AL-6789,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AL-6789_jpg.rf.fe95a63f744c06cd6b2bf058f147d614.jpg,roboflow/train,roboflow,
PP2AM-0319_jpg.rf.906f4c21d26aee09bf88ad93d6e0159a.jpg,BATCH-ROBO-PLATE-001,private,PP2AM-0319,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AM-0319_jpg.rf.906f4c21d26aee09bf88ad93d6e0159a.jpg,roboflow/train,roboflow,
PP2AM-2063_jpg.rf.81eb5d3f822145b587f1d241a472f69f.jpg,BATCH-ROBO-PLATE-001,private,PP2AM-2063,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AM-2063_jpg.rf.81eb5d3f822145b587f1d241a472f69f.jpg,roboflow/train,roboflow,
PP2AM-7219_jpg.rf.c354cd3e026422bd679a5c7346322f6d.jpg,BATCH-ROBO-PLATE-001,private,PP2AM-7219,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AM-7219_jpg.rf.c354cd3e026422bd679a5c7346322f6d.jpg,roboflow/train,roboflow,
PP2AN-0963_jpg.rf.2d33e3e67d463c1eb26b76d80ff174b8.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-0963,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-0963_jpg.rf.2d33e3e67d463c1eb26b76d80ff174b8.jpg,roboflow/train,roboflow,
PP2AN-1026_jpg.rf.28ae564215bd470795e854b7b61084f9.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-1026,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-1026_jpg.rf.28ae564215bd470795e854b7b61084f9.jpg,roboflow/train,roboflow,
PP2AN-1257_jpg.rf.51d2d3a366f31c7d1ec8533c32177002.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-1257,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-1257_jpg.rf.51d2d3a366f31c7d1ec8533c32177002.jpg,roboflow/train,roboflow,
PP2AN-2220_jpg.rf.8681b009e997c205c851658c5b08796a.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-2220,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-2220_jpg.rf.8681b009e997c205c851658c5b08796a.jpg,roboflow/train,roboflow,
PP2AN-2964_jpg.rf.f530c7f21c2abd34298b69bf4dee7648.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-2964,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-2964_jpg.rf.f530c7f21c2abd34298b69bf4dee7648.jpg,roboflow/train,roboflow,
PP2AN-3847_jpg.rf.b24bcf7e611f720fa10687bfbff06b67.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-3847,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-3847_jpg.rf.b24bcf7e611f720fa10687bfbff06b67.jpg,roboflow/train,roboflow,
PP2AN-5900_jpg.rf.00d56bebbf82dccc4a6613db9e88c14c.jpg,BATCH-ROBO-PLATE-001,private,PP2AN-5900,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AN-5900_jpg.rf.00d56bebbf82dccc4a6613db9e88c14c.jpg,roboflow/train,roboflow,
PP2AP-0086_jpg.rf.2b0231d261d2e2d0385f1564813720ef.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-0086,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-0086_jpg.rf.2b0231d261d2e2d0385f1564813720ef.jpg,roboflow/train,roboflow,
PP2AP-3117_jpg.rf.d682bf036a7264814054d2d38fd32490.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-3117,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-3117_jpg.rf.d682bf036a7264814054d2d38fd32490.jpg,roboflow/train,roboflow,
PP2AP-4558_jpg.rf.fe690b87c1341841a10d5b3dc75443ee.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-4558,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-4558_jpg.rf.fe690b87c1341841a10d5b3dc75443ee.jpg,roboflow/train,roboflow,
PP2AP-5142_jpg.rf.15cdbb67ecf7a52046d94fb14f14c8de.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-5142,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-5142_jpg.rf.15cdbb67ecf7a52046d94fb14f14c8de.jpg,roboflow/train,roboflow,
PP2AP-7773_jpg.rf.9e9e789698bc95ad665e1abfb48d8326.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-7773,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-7773_jpg.rf.9e9e789698bc95ad665e1abfb48d8326.jpg,roboflow/train,roboflow,
PP2AP-8252_jpg.rf.3f9be21142f4dcd0232d66e9f0a9ecc3.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-8252,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-8252_jpg.rf.3f9be21142f4dcd0232d66e9f0a9ecc3.jpg,roboflow/train,roboflow,
PP2AP-9048_jpg.rf.5ecc8a6f57dca8363df3f81a5b0c8f6e.jpg,BATCH-ROBO-PLATE-001,private,PP2AP-9048,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AP-9048_jpg.rf.5ecc8a6f57dca8363df3f81a5b0c8f6e.jpg,roboflow/train,roboflow,
PP2AQ-0891_jpg.rf.0e1a1afca23fadc24ae91624959b1c7d.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-0891,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-0891_jpg.rf.0e1a1afca23fadc24ae91624959b1c7d.jpg,roboflow/train,roboflow,
PP2AQ-2337_jpg.rf.4224ef795365a54445c7391673ee931b.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-2337,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-2337_jpg.rf.4224ef795365a54445c7391673ee931b.jpg,roboflow/train,roboflow,
PP2AQ-5325_jpg.rf.1eb6e7a84f0376e70c5b9aab038d7594.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-5325,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-5325_jpg.rf.1eb6e7a84f0376e70c5b9aab038d7594.jpg,roboflow/train,roboflow,
PP2AQ-6285_jpg.rf.0334f78ea7128967dccb975f056f3614.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-6285,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-6285_jpg.rf.0334f78ea7128967dccb975f056f3614.jpg,roboflow/train,roboflow,
PP2AQ-6667_jpg.rf.f57f2c1370be110735e5a4fb759d770d.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-6667,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-6667_jpg.rf.f57f2c1370be110735e5a4fb759d770d.jpg,roboflow/train,roboflow,
PP2AQ-6681_jpg.rf.b7395ef09b804bc8118d98d02f40d0e4.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-6681,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-6681_jpg.rf.b7395ef09b804bc8118d98d02f40d0e4.jpg,roboflow/train,roboflow,
PP2AQ-7467_jpg.rf.a4fe101d31ec673595aa8db30d583f96.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-7467,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-7467_jpg.rf.a4fe101d31ec673595aa8db30d583f96.jpg,roboflow/train,roboflow,
PP2AQ-8212_jpg.rf.1656e9beb7d43902b443b60035030e36.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-8212,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-8212_jpg.rf.1656e9beb7d43902b443b60035030e36.jpg,roboflow/train,roboflow,
